device_id,day,source,target,weight,distance
339288,2019-07-07,7033.0,8693.0,1,[0.728]
345057,2019-07-06,9406.0,9022.0,1,[1.687]
345057,2019-07-06,9022.0,8535.0,1,[0.579]
345057,2019-07-06,9022.0,9421.0,1,[1.368]
345057,2019-07-06,8535.0,9022.0,1,[0.678]
345057,2019-07-06,9421.0,9435.0,1,[0.417]
345057,2019-07-06,9435.0,9044.0,1,[1.426]
345057,2019-07-06,9044.0,9508.0,1,[1.585]
345057,2019-07-06,9508.0,9069.0,1,[1.318]
345057,2019-07-07,9171.0,9169.0,1,[0.034]
345057,2019-07-07,9169.0,9772.0,1,[2.663]
345057,2019-07-07,9772.0,9958.0,1,[0.378]
345057,2019-07-07,9958.0,9152.0,1,[3.104]
345057,2019-07-07,9152.0,8893.0,1,[1.336]
346088,2019-07-06,9007.0,9009.0,1,[0.299]
346088,2019-07-07,8965.0,9009.0,1,[0.315]
350133,2019-07-06,9323.0,9408.0,1,[0.582]
351426,2019-07-06,9112.0,8324.0,1,[3.161]
351466,2019-07-06,9131.0,9290.0,1,[0.249]
353637,2019-07-07,9126.0,8963.0,1,[0.742]
353637,2019-07-07,8963.0,9126.0,1,[0.738]
358588,2019-07-07,9152.0,8994.0,1,[1.302]
358777,2019-07-06,9413.0,7028.0,1,[3.606]
358777,2019-07-06,7028.0,8417.0,1,[2.061]
358777,2019-07-06,8417.0,8418.0,1,[0.264]
358777,2019-07-06,8418.0,7024.0,1,[2.296]
360760,2019-07-06,8892.0,8717.0,1,[1.057]
360760,2019-07-06,8717.0,8722.0,1,[0.018]
360760,2019-07-06,9008.0,8722.0,1,[1.285]
363831,2019-07-06,8948.0,9129.0,1,[0.953]
365278,2019-07-06,10858.0,9045.0,1,[2.52]
366425,2019-07-07,8229.0,8693.0,1,[0.626]
366425,2019-07-07,8693.0,8678.0,1,[0.332]
366425,2019-07-07,8678.0,8218.0,1,[0.69]
366445,2019-07-07,9102.0,8764.0,1,[1.158]
367069,2019-07-06,9421.0,9031.0,1,[1.661]
368064,2019-07-07,9406.0,9508.0,1,[0.845]
373554,2019-07-07,8963.0,9508.0,1,[2.567]
373554,2019-07-07,9508.0,8963.0,1,[2.567]
374260,2019-07-06,9034.0,8988.0,1,[0.722]
374260,2019-07-06,8988.0,9034.0,1,[0.769]
375299,2019-07-06,9171.0,8685.0,1,[2.936]
375299,2019-07-06,8501.0,9508.0,1,[2.842]
375418,2019-07-06,9411.0,9421.0,1,[0.598]
375418,2019-07-06,9421.0,9022.0,1,[1.263]
375418,2019-07-06,9022.0,9687.0,1,[0.758]
375418,2019-07-06,9687.0,9688.0,1,[0.391]
375418,2019-07-06,9688.0,9692.0,1,[0.507]
379370,2019-07-06,9304.0,8535.0,1,[2.494]
379370,2019-07-06,8535.0,8920.0,1,[2.985]
379532,2019-07-07,8395.0,8418.0,1,[0.952]
380445,2019-07-07,8268.0,9104.0,1,[4.634]
382498,2019-07-06,9687.0,8558.0,1,[0.418]
382498,2019-07-06,8749.0,9105.0,1,[2.134]
382498,2019-07-06,9105.0,9687.0,1,[2.834]
382531,2019-07-06,9340.0,8988.0,1,[1.975]
386808,2019-07-06,8749.0,9718.0,1,[1.543]
386808,2019-07-06,9718.0,9059.0,1,[1.342]
386808,2019-07-06,9059.0,9020.0,1,[1.133]
386808,2019-07-06,9020.0,9290.0,1,[1.373]
388684,2019-07-06,9421.0,9376.0,1,[1.02]
388684,2019-07-06,9421.0,8948.0,1,[2.847]
388684,2019-07-06,9376.0,9421.0,1,[0.837]
388684,2019-07-06,8948.0,9130.0,1,[1.09]
388684,2019-07-07,8948.0,8999.0,1,[1.836]
388684,2019-07-07,8948.0,9034.0,1,[1.283]
388684,2019-07-07,8999.0,9022.0,1,[0.71]
